Date,High,Low,Open,Close,Volume,Adj Close,dif,tag
2009-09-22,10.15999984741211,9.850000381469727,10.149999618530273,10.0,1353700,10.0,-0.01,-1
2009-09-23,10.050000190734863,9.819999694824219,9.960000038146973,9.84000015258789,967800,9.84000015258789,-0.15999984741210938,-1
2009-09-24,9.989999771118164,9.59000015258789,9.8100004196167,9.869999885559082,715500,9.869999885559082,0.029999732971191406,-1
2009-09-25,9.880000114440918,9.3100004196167,9.800000190734863,9.399999618530273,512000,9.399999618530273,-0.4700002670288086,-2
2009-09-28,9.960000038146973,9.430000305175781,9.430000305175781,9.90999984741211,1579500,9.90999984741211,0.5100002288818359,2
2009-09-29,9.949999809265137,9.640000343322754,9.949999809265137,9.640000343322754,876200,9.640000343322754,-0.26999950408935547,-2
2009-09-30,10.260000228881836,9.680000305175781,9.800000190734863,10.199999809265137,2292000,10.199999809265137,0.5599994659423828,2
2009-10-01,10.229999542236328,9.5600004196167,10.020000457763672,9.600000381469727,881300,9.600000381469727,-0.5999994277954102,-1
2009-10-02,9.75,9.350000381469727,9.5,9.59000015258789,313600,9.59000015258789,-0.010000228881835938,-2
2009-10-05,9.75,9.460000038146973,9.619999885559082,9.75,298500,9.75,0.15999984741210938,1
2009-10-06,9.829999923706055,9.630000114440918,9.829999923706055,9.739999771118164,604800,9.739999771118164,-0.010000228881835938,1
2009-10-07,10.0,9.720000267028809,9.720000267028809,9.899999618530273,297700,9.899999618530273,0.15999984741210938,1
2009-10-08,9.979999542236328,9.829999923706055,9.920000076293945,9.920000076293945,745500,9.920000076293945,0.020000457763671875,2
2009-10-09,9.960000038146973,9.859999656677246,9.859999656677246,9.899999618530273,797900,9.899999618530273,-0.020000457763671875,-1
2009-10-13,9.899999618530273,9.720000267028809,9.850000381469727,9.789999961853027,510900,9.789999961853027,-0.1099996566772461,-2
2009-10-14,10.119999885559082,9.720000267028809,9.949999809265137,10.069999694824219,1898200,10.069999694824219,0.2799997329711914,2
2009-10-15,10.029999732971191,9.760000228881836,9.979999542236328,9.789999961853027,504400,9.789999961853027,-0.2799997329711914,-1
2009-10-16,9.829999923706055,9.5,9.75,9.770000457763672,370500,9.770000457763672,-0.01999950408935547,-1
2009-10-19,9.819999694824219,9.670000076293945,9.819999694824219,9.670000076293945,329300,9.670000076293945,-0.10000038146972656,-1
2009-10-20,9.779999732971191,9.5,9.699999809265137,9.670000076293945,344300,9.670000076293945,0.0,-1
2009-10-21,9.789999961853027,9.460000038146973,9.539999961853027,9.460000038146973,1105900,9.460000038146973,-0.21000003814697266,-2
2009-10-22,9.649999618530273,9.390000343322754,9.4399995803833,9.649999618530273,679600,9.649999618530273,0.18999958038330078,2
2009-10-23,9.75,8.789999961853027,9.75,8.960000038146973,1258800,8.960000038146973,-0.6899995803833008,-2
2009-10-26,9.300000190734863,8.989999771118164,9.0,9.210000038146973,440400,9.210000038146973,0.25,2
2009-10-27,9.199999809265137,8.779999732971191,9.140000343322754,8.779999732971191,874800,8.779999732971191,-0.43000030517578125,-1
2009-10-28,9.020000457763672,8.5,8.760000228881836,8.550000190734863,895500,8.550000190734863,-0.22999954223632812,-2
2009-10-29,9.109999656677246,8.600000381469727,8.600000381469727,9.109999656677246,1263000,9.109999656677246,0.5599994659423828,2
2009-10-30,9.130000114440918,8.819999694824219,9.029999732971191,8.920000076293945,491400,8.920000076293945,-0.18999958038330078,-1
2009-11-02,9.109999656677246,8.569999694824219,8.899999618530273,8.829999923706055,661600,8.829999923706055,-0.09000015258789062,-1
2009-11-03,8.979999542236328,8.649999618530273,8.699999809265137,8.800000190734863,472000,8.800000190734863,-0.029999732971191406,-1
2009-11-04,8.890000343322754,8.479999542236328,8.869999885559082,8.539999961853027,481900,8.539999961853027,-0.26000022888183594,-2
2009-11-05,8.960000038146973,8.579999923706055,8.579999923706055,8.819999694824219,434800,8.819999694824219,0.2799997329711914,1
2009-11-06,9.100000381469727,8.600000381469727,8.600000381469727,9.0,331100,9.0,0.18000030517578125,1
2009-11-09,9.270000457763672,9.0,9.0,9.210000038146973,465800,9.210000038146973,0.21000003814697266,1
2009-11-10,9.350000381469727,9.130000114440918,9.199999809265137,9.260000228881836,279200,9.260000228881836,0.05000019073486328,1
2009-11-11,9.630000114440918,9.289999961853027,9.420000076293945,9.59000015258789,492200,9.59000015258789,0.3299999237060547,2
2009-11-12,9.59000015258789,9.149999618530273,9.59000015258789,9.260000228881836,274300,9.260000228881836,-0.3299999237060547,-1
2009-11-13,9.289999961853027,9.119999885559082,9.289999961853027,9.220000267028809,348200,9.220000267028809,-0.039999961853027344,-1
2009-11-16,9.449999809265137,9.279999732971191,9.279999732971191,9.329999923706055,174300,9.329999923706055,0.1099996566772461,-1
2009-11-17,9.4399995803833,9.239999771118164,9.319999694824219,9.350000381469727,135100,9.350000381469727,0.020000457763671875,-1
2009-11-18,9.289999961853027,9.050000190734863,9.149999618530273,9.289999961853027,656700,9.289999961853027,-0.06000041961669922,-1
2009-11-19,9.199999809265137,8.949999809265137,9.199999809265137,9.0,914400,9.0,-0.28999996185302734,-1
2009-11-20,9.270000457763672,9.0600004196167,9.220000267028809,9.180000305175781,697800,9.180000305175781,0.18000030517578125,-1
2009-11-23,9.380000114440918,9.100000381469727,9.25,9.140000343322754,324000,9.140000343322754,-0.039999961853027344,-1
2009-11-24,9.210000038146973,8.880000114440918,9.119999885559082,8.880000114440918,774900,8.880000114440918,-0.26000022888183594,-1
2009-11-25,9.100000381469727,8.90999984741211,8.90999984741211,9.029999732971191,500900,9.029999732971191,0.14999961853027344,-1
2009-11-26,8.989999771118164,8.779999732971191,8.899999618530273,8.8100004196167,126900,8.8100004196167,-0.2199993133544922,-1
