Date,High,Low,Open,Close,Volume,Adj Close,dif,tag
2009-09-22,11.970000267028809,10.430000305175781,10.470000267028809,11.430000305175781,749300,11.430000305175781,-0.01,-1
2009-09-23,11.6899995803833,11.149999618530273,11.510000228881836,11.350000381469727,272800,11.350000381469727,-0.07999992370605469,-1
2009-09-24,11.460000038146973,10.880000114440918,11.390000343322754,11.020000457763672,321000,11.020000457763672,-0.3299999237060547,-2
2009-09-25,11.800000190734863,10.770000457763672,10.920000076293945,11.65999984741211,323100,11.65999984741211,0.6399993896484375,1
2009-09-28,12.65999984741211,11.739999771118164,11.800000190734863,12.5,484900,12.5,0.8400001525878906,1
2009-09-29,13.319999694824219,12.5,12.5,12.680000305175781,726400,12.680000305175781,0.18000030517578125,1
2009-09-30,13.09000015258789,12.25,12.949999809265137,12.699999809265137,424900,12.699999809265137,0.01999950408935547,2
2009-10-01,12.890000343322754,11.770000457763672,12.890000343322754,11.770000457763672,286000,11.770000457763672,-0.9299993515014648,-1
2009-10-02,11.770000457763672,10.9399995803833,11.510000228881836,11.260000228881836,235300,11.260000228881836,-0.5100002288818359,-2
2009-10-05,11.609999656677246,11.119999885559082,11.430000305175781,11.550000190734863,182900,11.550000190734863,0.28999996185302734,1
2009-10-06,12.34000015258789,11.770000457763672,12.0,12.130000114440918,380800,12.130000114440918,0.5799999237060547,1
2009-10-07,12.369999885559082,11.800000190734863,12.010000228881836,11.890000343322754,105000,11.890000343322754,-0.23999977111816406,1
2009-10-08,12.130000114440918,11.680000305175781,12.119999885559082,11.890000343322754,97800,11.890000343322754,0.0,1
2009-10-09,12.050000190734863,11.649999618530273,11.989999771118164,12.050000190734863,122700,12.050000190734863,0.15999984741210938,1
2009-10-12,12.649999618530273,12.020000457763672,12.25,12.130000114440918,115100,12.130000114440918,0.07999992370605469,2
2009-10-13,12.609999656677246,11.869999885559082,12.079999923706055,12.100000381469727,377100,12.100000381469727,-0.029999732971191406,-1
2009-10-14,12.260000228881836,11.930000305175781,12.170000076293945,12.029999732971191,142400,12.029999732971191,-0.07000064849853516,-1
2009-10-15,12.079999923706055,11.710000038146973,11.949999809265137,11.920000076293945,124000,11.920000076293945,-0.1099996566772461,-1
2009-10-16,11.989999771118164,11.579999923706055,11.779999732971191,11.819999694824219,138300,11.819999694824219,-0.10000038146972656,-1
2009-10-19,12.0,11.699999809265137,11.729999542236328,11.869999885559082,136600,11.869999885559082,0.05000019073486328,-1
2009-10-20,12.0,11.220000267028809,12.0,11.359999656677246,198900,11.359999656677246,-0.5100002288818359,-1
2009-10-21,11.770000457763672,11.279999732971191,11.430000305175781,11.34000015258789,219600,11.34000015258789,-0.01999950408935547,-1
