Date,High,Low,Open,Close,Volume,Adj Close,dif,tag
2010-09-22,53.66999816894531,52.61000061035156,53.31999969482422,52.65999984741211,3010300.0,36.756683349609375,-0.01,-1
2010-09-23,53.06999969482422,52.25,52.349998474121094,52.599998474121094,3722200.0,36.71480178833008,-0.060001373291015625,-2
2010-09-24,53.5,52.86000061035156,52.880001068115234,53.4900016784668,2372400.0,37.33601760864258,0.8900032043457031,1
2010-09-27,53.79999923706055,53.0,53.4900016784668,53.040000915527344,2082400.0,37.021915435791016,-0.4500007629394531,1
2010-09-28,53.439998626708984,53.0099983215332,53.119998931884766,53.2400016784668,2557100.0,37.161521911621094,0.20000076293945312,1
2010-09-29,53.63999938964844,53.11000061035156,53.220001220703125,53.63999938964844,3089100.0,37.44071578979492,0.3999977111816406,1
2010-09-30,54.08000183105469,53.31999969482422,53.810001373291016,53.59000015258789,4402600.0,37.405818939208984,-0.049999237060546875,1
2010-10-01,53.95000076293945,53.380001068115234,53.75,53.599998474121094,2476500.0,37.41279983520508,0.009998321533203125,1
2010-10-04,53.869998931884766,53.25,53.52000045776367,53.650001525878906,1841400.0,37.44769287109375,0.0500030517578125,1
2010-10-05,54.720001220703125,53.79999923706055,53.849998474121094,54.66999816894531,2494200.0,38.15965270996094,1.0199966430664062,1
2010-10-06,55.0,54.619998931884766,54.68000030517578,55.0,2881900.0,38.38999557495117,0.3300018310546875,1
2010-10-07,55.189998626708984,54.849998474121094,55.06999969482422,55.0,2679100.0,38.38999557495117,0.0,1
2010-10-08,55.029998779296875,54.529998779296875,54.90999984741211,54.79999923706055,1921500.0,38.250396728515625,-0.20000076293945312,1
2010-10-12,55.040000915527344,54.83000183105469,55.0,54.9900016784668,2164800.0,38.383026123046875,0.19000244140625,1
2010-10-13,55.939998626708984,55.25,55.349998474121094,55.290000915527344,3216800.0,38.59241485595703,0.2999992370605469,1
2010-10-14,55.7400016784668,55.02000045776367,55.470001220703125,55.15999984741211,3337300.0,38.50167465209961,-0.13000106811523438,1
2010-10-15,55.61000061035156,54.90999984741211,55.5,55.54999923706055,2411700.0,38.773902893066406,0.3899993896484375,1
2010-10-18,56.27000045776367,55.4900016784668,55.4900016784668,56.20000076293945,2267100.0,39.22760009765625,0.6500015258789062,1
2010-10-19,56.45000076293945,55.86000061035156,56.0,56.400001525878906,3294800.0,39.367191314697266,0.20000076293945312,1
2010-10-20,56.849998474121094,56.2599983215332,56.400001525878906,56.849998474121094,2888400.0,39.68130874633789,0.4499969482421875,2
2010-10-21,56.959999084472656,56.56999969482422,56.95000076293945,56.810001373291016,2347600.0,39.65336990356445,-0.039997100830078125,-1
2010-10-22,56.47999954223633,55.540000915527344,56.400001525878906,55.7599983215332,2115600.0,39.26606750488281,-1.0500030517578125,-1
2010-10-25,55.84000015258789,55.20000076293945,55.779998779296875,55.33000183105469,1672300.0,38.96326446533203,-0.4299964904785156,-1
2010-10-26,55.68000030517578,55.060001373291016,55.099998474121094,55.65999984741211,3470800.0,39.19565963745117,0.3299980163574219,-1
2010-10-27,55.560001373291016,54.91999816894531,55.29999923706055,54.91999816894531,2439900.0,38.6745491027832,-0.7400016784667969,-1
2010-10-28,55.119998931884766,54.040000915527344,55.040000915527344,54.119998931884766,2254100.0,38.111183166503906,-0.7999992370605469,-2
2010-10-29,54.56999969482422,53.959999084472656,54.099998474121094,54.38999938964844,2247700.0,38.30131912231445,0.2700004577636719,1
2010-11-01,54.72999954223633,54.08000183105469,54.599998474121094,54.150001525878906,2081700.0,38.1323127746582,-0.23999786376953125,1
2010-11-02,54.439998626708984,54.099998474121094,54.400001525878906,54.150001525878906,1507300.0,38.1323127746582,0.0,1
2010-11-03,54.400001525878906,53.70000076293945,54.20000076293945,54.36000061035156,2657300.0,38.28019714355469,0.20999908447265625,1
2010-11-04,55.290000915527344,54.65999984741211,54.869998931884766,54.9900016784668,2952900.0,38.723838806152344,0.6300010681152344,1
2010-11-05,55.47999954223633,55.06999969482422,55.09000015258789,55.310001373291016,3290300.0,38.94917678833008,0.31999969482421875,2
2010-11-08,55.38999938964844,54.90999984741211,55.310001373291016,55.25,4304900.0,38.90692901611328,-0.060001373291015625,-1
2010-11-09,55.290000915527344,54.31999969482422,55.279998779296875,54.400001525878906,3011900.0,38.30836486816406,-0.8499984741210938,-1
2010-11-10,54.400001525878906,53.619998931884766,54.25,54.25,2677600.0,38.202728271484375,-0.15000152587890625,-1
2010-11-11,54.150001525878906,53.56999969482422,54.13999938964844,53.70000076293945,1625300.0,37.8154182434082,-0.5499992370605469,-1
2010-11-12,53.59000015258789,52.61000061035156,53.5,53.02000045776367,3941000.0,37.33655548095703,-0.6800003051757812,-2
2010-11-15,53.650001525878906,53.029998779296875,53.06999969482422,53.2400016784668,2075200.0,37.49148941040039,0.220001220703125,1
2010-11-16,53.099998474121094,52.560001373291016,52.95000076293945,53.099998474121094,3452600.0,37.392906188964844,-0.14000320434570312,1
2010-11-17,53.279998779296875,52.5099983215332,52.70000076293945,53.13999938964844,1726900.0,37.42106628417969,0.04000091552734375,1
2010-11-18,54.45000076293945,53.5099983215332,53.58000183105469,54.279998779296875,3297700.0,38.223854064941406,1.1399993896484375,1
2010-11-19,55.47999954223633,54.0,54.0,55.31999969482422,4043600.0,38.95622253417969,1.0400009155273438,2
2010-11-22,55.2400016784668,54.529998779296875,55.04999923706055,54.83000183105469,1702200.0,38.61116027832031,-0.48999786376953125,-1
2010-11-23,54.560001373291016,53.9900016784668,54.47999954223633,54.0,2061500.0,38.026676177978516,-0.8300018310546875,-2
